movieId,avg_rating,vote_count,title,score
720,4.092592592592593,27,Wallace & Gromit: The Best of Aardman Animation,90.11913066363141
3424,4.037037037037037,27,Do the Right Thing,90.09135288585364
6787,4.018518518518518,27,All the President's Men,90.08209362659437
909,3.962962962962963,27,"Apartment, The",90.0543158488166
166528,3.925925925925926,27,Rogue One: A Star Wars Story,90.03579733029808
122918,3.925925925925926,27,Guardians of the Galaxy 2,90.03579733029808
4002,3.8518518518518516,27,"Planes, Trains & Automobiles",89.99876029326104
1293,3.8333333333333335,27,Gandhi,89.98950103400179
8873,3.7962962962962963,27,"Motorcycle Diaries, The",89.97098251548327
80549,3.7962962962962963,27,Easy A,89.97098251548327
122900,3.7222222222222223,27,Ant-Man,89.93394547844623
1982,3.7222222222222223,27,Halloween,89.93394547844623
5013,3.7037037037037037,27,Gosford Park,89.92468621918697
1257,3.685185185185185,27,Better Off Dead...,89.91542695992771
102445,3.685185185185185,27,Star Trek Into Darkness,89.91542695992771
1179,3.6296296296296298,27,"Grifters, The",89.88764918214993
3252,3.5925925925925926,27,Scent of a Woman,89.86913066363141
40629,3.5555555555555554,27,Pride & Prejudice,89.85061214511289
3072,3.5555555555555554,27,Moonstruck,89.85061214511289
1120,3.537037037037037,27,"People vs. Larry Flynt, The",89.84135288585364
122892,3.5185185185185186,27,Avengers: Age of Ultron,89.83209362659437
37733,3.5,27,"History of Violence, A",89.82283436733512
4901,3.4814814814814814,27,Spy Game,89.81357510807587
88744,3.462962962962963,27,Rise of the Planet of the Apes,89.8043158488166
52281,3.425925925925926,27,Grindhouse,89.78579733029808
2232,3.425925925925926,27,Cube,89.78579733029808
2431,3.3703703703703702,27,Patch Adams,89.75801955252031
2109,3.3703703703703702,27,"Jerk, The",89.75801955252031
57368,3.3518518518518516,27,Cloverfield,89.74876029326104
3254,3.2962962962962963,27,Wayne's World 2,89.72098251548327
94864,3.2962962962962963,27,Prometheus,89.72098251548327
3968,3.074074074074074,27,Bedazzled,89.60987140437216
4700,3.037037037037037,27,"Princess Diaries, The",89.59135288585364
4343,3.037037037037037,27,Evolution,89.59135288585364
1347,3.0,27,"Nightmare on Elm Street, A",89.57283436733512
5872,2.925925925925926,27,Die Another Day,89.53579733029808
3269,2.8518518518518516,27,Forever Young,89.49876029326104
880,2.740740740740741,27,"Island of Dr. Moreau, The",89.44320473770549
6503,2.3703703703703702,27,Charlie's Angels: Full Throttle,89.25801955252031
1021,2.3333333333333335,27,Angels in the Outfield,89.23950103400179
1499,1.9259259259259258,27,Anaconda,89.03579733029808
